id,type,latitude,longitude,shop_type,name,address,street,city,postcode
12023200953,node,53.3399572,-6.2778592,books,Books at One,,,,
12025395040,node,53.7273346,-6.8779316,beauty,Wicked Envy,,,,
12025479072,node,53.3455229,-6.1950092,ticket,Irish Ferries,,,,
12025482027,node,53.3455207,-6.1951416,ticket,Isle of Man Steam Packet Company,,,,
12025697407,node,53.8441833,-6.53969,garden_centre,Chang'n Times,"Drogheda Road, Ardee",Drogheda Road,Ardee,
12026579540,node,53.3497741,-6.1971831,ticket,Stena Line,,,,
12027956589,node,53.8580736,-6.54043,vacant,Unknown,"Market Street, Ardee",Market Street,Ardee,
12027956590,node,53.8581274,-6.5404534,beauty,Look Alive,"Market Street, Ardee",Market Street,Ardee,
12027956639,node,53.8580008,-6.5400264,butcher,Unknown,"Market Street, Ardee",Market Street,Ardee,
12028843271,node,54.58891,-5.9473593,hairdresser,Alias Hair,"291, Donegall Road, Belfast",Donegall Road,Belfast,
12034822722,node,53.8530988,-6.5370788,hairdresser,Emma's Touch,"William Street, Ardee",William Street,Ardee,
12034822729,node,53.8531088,-6.5354363,convenience,Mace,"Moorhall, Ardee",Moorhall,Ardee,
12034822735,node,53.854001,-6.5283923,tool_hire,Ace Hire & DIY,"Hale Street, Ardee, A92AC62",Hale Street,Ardee,A92AC62
12035318283,node,53.3464,-6.2608907,hairdresser,Dublin Barber,"Aston Quay, Dublin",Aston Quay,Dublin,
12035318285,node,53.346234,-6.261643,yes,O'Malleys,"Aston Quay, Dublin",Aston Quay,Dublin,
12035318289,node,53.3463279,-6.2607544,art,Unknown,"Aston Place, Dublin",Aston Place,Dublin,
12035318293,node,53.3445008,-6.2672037,hairdresser,Whetstone,"7, Parliament Street, Dublin",Parliament Street,Dublin,
12035318294,node,53.3443591,-6.2671581,tattoo,Reinkarnated,"4, Parliament Street, Dublin",Parliament Street,Dublin,
12035318296,node,53.3442951,-6.2662103,ticket,Olympia Theatre Ticket Office,"Crampton Court, Dublin",Crampton Court,Dublin,
12035318302,node,53.346088,-6.2619492,hairdresser,The Best Barber,"Bedford Row, Dublin",Bedford Row,Dublin,
12035318304,node,53.3453308,-6.261965,tattoo,True Black Tattooing,"13, Anglesea Street, Dublin",Anglesea Street,Dublin,
12035318307,node,53.3451727,-6.2620182,hairdresser,Autonomy Hair Studio,"Anglesea Street, Dublin",Anglesea Street,Dublin,
12035318310,node,53.3448784,-6.2634508,confectionery,Unknown,"Fownes Street Upper, Dublin",Fownes Street Upper,Dublin,
12035318312,node,53.3449134,-6.2634523,e-cigarette,Unknown,"Fownes Street Upper, Dublin",Fownes Street Upper,Dublin,
12035318313,node,53.3447108,-6.2634561,clothes,Tango's,"Fownes Street Upper, Dublin",Fownes Street Upper,Dublin,
12035318319,node,53.3451864,-6.2631529,tattoo,The Expert Tailor,"Fownes Street Upper, Dublin",Fownes Street Upper,Dublin,
12035318320,node,53.3450356,-6.2632663,wholesale,Unknown,"14, Fownes Street Upper, Dublin",Fownes Street Upper,Dublin,
12035318323,node,53.3448866,-6.2636932,e-cigarette,Unknown,"Crow Street, Dublin",Crow Street,Dublin,
12037845709,node,53.8530248,-6.5373164,convenience,Annie's News,"William Street, Ardee",William Street,Ardee,
12037845710,node,53.852984,-6.5374567,beauty,Kelly Donegan Makeup Artistry,"2, William Street, Ardee, A92VF2W",William Street,Ardee,A92VF2W
12037845711,node,53.8529576,-6.5375634,vacant,Lavish,"William Street, Ardee",William Street,Ardee,
12037845712,node,53.8529175,-6.5377138,mobile_phone,mr SmartPhone,"William Street, Ardee",William Street,Ardee,
12041198341,node,53.3446245,-6.2647835,travel_agency,Unknown,"Eustace Street, Dublin",Eustace Street,Dublin,
12041198346,node,53.3456529,-6.2628394,hairdresser,Unknown,Dublin,,Dublin,
12041198348,node,53.3451819,-6.2642117,clothes,The North Face,"Temple Lane South, Dublin",Temple Lane South,Dublin,
12041198349,node,53.3447816,-6.2636964,motorcycle,Unknown,"Crow Street, Dublin",Crow Street,Dublin,
12041198350,node,53.3446943,-6.2636991,hairdresser,Unknown,,,,
12041198351,node,53.3443757,-6.2649603,copyshop,Unknown,"Eustace Street, Dublin",Eustace Street,Dublin,
12041198352,node,53.344492,-6.264943,musical_instrument,Paul Ryan,"Eustace Street, Dublin",Eustace Street,Dublin,
12041570690,node,54.99802,-7.5150762,supermarket,Eurospar,,,,
12041997598,node,53.2866545,-6.2412997,books,Eason,Sandyford Road,Sandyford Road,,
12042110813,node,54.9440144,-7.6968921,convenience,Mace,,,,
12042148657,node,54.6588783,-8.0892322,convenience,Londis,"Donegal, F94 N24R",,Donegal,F94 N24R
12043959229,node,53.7159272,-6.3563989,bookmaker,Bar One,"West Street, Drogheda",West Street,Drogheda,
12043959241,node,53.7159521,-6.3571527,vacant,Unknown,"Narrow West Street, Drogheda",Narrow West Street,Drogheda,
12043959270,node,53.7159029,-6.3569901,vacant,Unknown,"Narrow West Street, Drogheda",Narrow West Street,Drogheda,
12045406260,node,53.7309776,-6.8892228,convenience,McKeon's Love Fresh,,,,
12049533532,node,53.8021754,-9.5258198,bakery,Cornrue,,,,
12053271802,node,53.3569291,-6.3747009,variety_store,Mr Price,,,,
12055187172,node,53.3431235,-6.2624856,beauty,Sally,"Exchequer Street, Dublin",Exchequer Street,Dublin,
12055187173,node,53.3431251,-6.2623423,second_hand,Designer Exchange,"35, Exchequer Street, Dublin",Exchequer Street,Dublin,
12055187174,node,53.3437225,-6.2621711,outdoor,Trespass,"Trinity Street, Dublin",Trinity Street,Dublin,
12056789338,node,53.3500276,-6.2595251,curtain,Duffy's Home Textiles & Curtains,"North Earl Street, Dublin",North Earl Street,Dublin,
12059965552,node,53.2091834,-8.8682736,coffee,Blue Star Coffee,"Main Street, Kilcolgan, H91A078",Main Street,Kilcolgan,H91A078
12059965554,node,53.2091603,-8.869101,hairdresser,Zombie Barber,Kilcolgan,,Kilcolgan,
12059966683,node,53.34077,-6.2596746,clothes,Fitzgerald Private Clinic,"3, Anne's Lane, Dublin",Anne's Lane,Dublin,
12060844631,node,53.1194214,-9.6695838,clothes,Aran Islands Knitwear,,,,
12060947347,node,53.2442516,-9.3019958,fuel,Unknown,,,,
12061087833,node,53.2911848,-6.1329629,electronics,MySatNav.ie,"93, George's Street Upper, Dún Laoghaire, A96V1K8",George's Street Upper,Dún Laoghaire,A96V1K8
12069837169,node,53.2725807,-7.82793,coffee,The Coffee Bank,,,,
12071195297,node,53.4747526,-8.5212463,garden_centre,Milands Garden Centre & Florist,"Tuam Road, Mountbellew",Tuam Road,Mountbellew,
12075130531,node,53.3697727,-6.2775828,florist,Unknown,,,,
12075248969,node,53.5238944,-7.3494849,coffee,A Little Bird Told Me,,,,
12076616809,node,53.0399471,-7.3062931,supermarket,Dunnes Stores,,,,
12080172391,node,53.2749158,-9.048754,convenience,Pick 'N' Pay,"4, Galway",,Galway,
12082835277,node,53.3495646,-6.2623944,beauty,Jaqueline Eyebrows,"44, Henry Street, D01 WR65",Henry Street,,D01 WR65
12086627214,node,53.7597054,-6.8411827,supermarket,The Village Stores,,,,
12086627215,node,53.7585606,-6.8418291,convenience,Centra,,,,
12086627217,node,53.7585992,-6.8417668,beauty,Blissful Beauty,,,,
12086958957,node,54.7166898,-5.8069776,variety_store,Home Bargains,,,,
12086958958,node,54.7166034,-5.8068673,clothes,New Look,,,,
12086958959,node,54.7163956,-5.8066362,variety_store,Poundstretcher,,,,
12086958962,node,54.7162606,-5.8077181,hearing_aids,Unknown,,,,
12087053074,node,54.738678,-5.8098073,beauty,Simply,,,,
12087053075,node,54.7386035,-5.8092652,yes,Nook Living,,,,
12087084509,node,53.3421006,-6.2636265,hairdresser,The Grafton Barber,"20, Drury Street, Dublin",Drury Street,Dublin,
12087084510,node,53.3429265,-6.2631263,clothes,Carousel,"Exchequer Street, Dublin",Exchequer Street,Dublin,
12087084512,node,53.3422248,-6.2635481,hairdresser,Davey Davey,"23, Drury Street, Dublin",Drury Street,Dublin,
12087084513,node,53.3421199,-6.2636831,tattoo,Unknown,"Drury Street, Dublin",Drury Street,Dublin,
12087084514,node,53.3421421,-6.2635987,clothes,Fresh Cuts,"21, Drury Street, Dublin",Drury Street,Dublin,
12087084515,node,53.342342,-6.263473,clothes,Unknown,"26, Drury Street, Dublin",Drury Street,Dublin,
12087084516,node,53.3423739,-6.2634518,clothes,Om Diva,"27, George's Street Arcade, Dublin",George's Street Arcade,Dublin,
12087084517,node,53.3424123,-6.2634263,jewelry,New Moon,"28, Drury Street, Dublin",Drury Street,Dublin,
12087084519,node,53.3427258,-6.2632275,hairdresser,Cezanne,"34, Drury Street, Dublin",Drury Street,Dublin,
12087084520,node,53.3426499,-6.2632662,antiques,John Farrington,"32-33, Drury Street, Dublin",Drury Street,Dublin,
12087084521,node,53.3423028,-6.2634932,houseware,Unknown,"25, Drury Street, Dublin",Drury Street,Dublin,
12087084522,node,53.3422807,-6.2635745,tailor,Unknown,"24, Drury Street, Dublin",Drury Street,Dublin,
12087084523,node,53.3423509,-6.2635246,clothes,Unknown,"26, George's Street Arcade, Dublin",George's Street Arcade,Dublin,
12087084527,node,53.3424661,-6.2630278,jewelry,Cullen & Co.,"Drury Street, Dublin",Drury Street,Dublin,
12087084529,node,53.3421198,-6.2627065,cosmetics,Benefit,"William Street South, Dublin",William Street South,Dublin,
12089402771,node,54.8306997,-7.4776021,laundry,Wash ME Laundrette,"19, Lifford Road, BT82 8EP",Lifford Road,,BT82 8EP
12093746001,node,54.2750349,-8.4836049,trade,Chadwicks,Finisklin Road,Finisklin Road,,
12093746101,node,54.2742585,-8.483659,trade,Brooks,Finisklin Road,Finisklin Road,,
12093766101,node,54.2741688,-8.4822609,stationery,Sligo Office Supplies,Finisklin Road,Finisklin Road,,
12093766201,node,54.2712668,-8.475396,clothes,DV8,"13, O'Connell Street",O'Connell Street,,
12093934862,node,53.3431128,-6.2616692,beauty,Unknown,"22, Wicklow Street, Dublin",Wicklow Street,Dublin,
12093934863,node,53.3431077,-6.2615758,shoes,Unknown,"Wicklow Street, Dublin",Wicklow Street,Dublin,
12093934864,node,53.3431788,-6.2610115,hairdresser,Dry & Fly,"Wicklow Street, Dublin",Wicklow Street,Dublin,
12093934865,node,53.3430312,-6.2609281,clothes,Unknown,"Wicklow Street, Dublin",Wicklow Street,Dublin,
12093934867,node,53.3429671,-6.2618579,hairdresser,Flatiron,"Wicklow Street, Dublin",Wicklow Street,Dublin,
12093934868,node,53.3429658,-6.2618009,beauty,5th Avenue,"Wicklow Street, Dublin",Wicklow Street,Dublin,
12093934869,node,53.3429625,-6.2617283,hairdresser,Unknown,,,,
12093934870,node,53.3429013,-6.2615747,clothes,De Stafford Bridal,"Wicklow Street, Dublin",Wicklow Street,Dublin,
12093934871,node,53.3429494,-6.2614889,houseware,Kitchen Whisk,"Wicklow Street, Dublin",Wicklow Street,Dublin,
12093934872,node,53.3429475,-6.2614089,second_hand,Siopaella,"Wicklow Street, Dublin",Wicklow Street,Dublin,
12093934873,node,53.3429059,-6.2612438,tattoo,Unknown,"Wicklow Street, Dublin",Wicklow Street,Dublin,
12093934875,node,53.3428849,-6.2610104,houseware,Unknown,"Wicklow Street, Dublin",Wicklow Street,Dublin,
12093934877,node,53.3428614,-6.2609175,cosmetics,Kiehl's,"Wicklow Street, Dublin",Wicklow Street,Dublin,
12093934878,node,53.3428197,-6.260785,beauty,Nails,"37, Wicklow Street, Dublin",Wicklow Street,Dublin,
12093934879,node,53.3422373,-6.2613112,clothes,Genius,"Clarendon Street, Dublin",Clarendon Street,Dublin,
12093934880,node,53.3420056,-6.2614693,jewelry,Gollum's Precious,"Clarendon Street, Dublin",Clarendon Street,Dublin,
12093934881,node,53.3421458,-6.2613706,yes,Unknown,"Clarendon Street, Dublin",Clarendon Street,Dublin,
12093934882,node,53.341994,-6.2612455,antiques,Johnston Court Antiques,"Clarendon Street, Dublin",Clarendon Street,Dublin,
12093934884,node,53.3418681,-6.2615878,beauty,5th Avenue,"Clarendon Street, Dublin",Clarendon Street,Dublin,
12093934885,node,53.3419777,-6.2611798,jewelry,Gray's,"Johnson's Court, Dublin",Johnson's Court,Dublin,
12093934886,node,53.3417821,-6.2616735,hairdresser,Toni & Guy,"Clarendon Street, Dublin",Clarendon Street,Dublin,
12093934887,node,53.3416236,-6.2615154,yes,Balfes,"Clarendon Street, Dublin",Clarendon Street,Dublin,
12093934888,node,53.341117,-6.2623301,clothes,Patrick Sheary,"33, Clarendon Street, Dublin",Clarendon Street,Dublin,
12093934889,node,53.3411597,-6.2622932,clothes,A Store Is Born,"34, Clarendon Street, Dublin",Clarendon Street,Dublin,
12093934890,node,53.3417152,-6.261732,books,Clarendon Medical,"43, Clarendon Street, Dublin",Clarendon Street,Dublin,
12093934893,node,53.3415275,-6.2619118,hairdresser,Unknown,"Clarendon Street, Dublin",Clarendon Street,Dublin,
12093934894,node,53.3414483,-6.2619972,clothes,Coco Boutique,"40, Clarendon Street, Dublin",Clarendon Street,Dublin,
12093934895,node,53.3413963,-6.2620593,beauty,Urbana,"Clarendon Street, Dublin",Clarendon Street,Dublin,
12093934897,node,53.3413237,-6.2621274,beauty,Unknown,"Clarendon Street, Dublin",Clarendon Street,Dublin,
12093934898,node,53.3416669,-6.2614702,hairdresser,Cats,"Clarendon Street, Dublin",Clarendon Street,Dublin,
12093934900,node,53.3411456,-6.2633619,beauty,Nails & Brows,"36-37, William Street South, Dublin",William Street South,Dublin,
12097071868,node,53.4448723,-6.1630458,clothes,Malahide Outdoor Store,,,,
12100401031,node,53.4565226,-6.2211771,hairdresser,June Rutland Hair Salon,,,,
12100451054,node,53.4565935,-6.2211146,window_blind,Acme Blinds,,,,
12100472864,node,53.4565577,-6.2211287,cosmetics,Biofresh Skincare and Makeup,,,,
12101789440,node,54.2112167,-5.8898338,optician,Specs Xpress,"106, Main Street, Newcastle, BT33 0AE",Main Street,Newcastle,BT33 0AE
12102425401,node,53.1388326,-7.0632718,coffee,Walnut Bakery,,,,
12103033111,node,54.2061067,-5.893239,bicycle,Bike Mourne,"115, Central Promenade, Newcastle",Central Promenade,Newcastle,
12106191072,node,53.3623052,-6.2755892,kiosk,Unknown,,,,
12109840003,node,53.3413628,-6.2629333,clothes,Francis Cambelli,"William Street South, Dublin",William Street South,Dublin,
12109840004,node,53.3414509,-6.2628689,beauty,South William Clinic & Spa,"William Street South, Dublin",William Street South,Dublin,
12109840006,node,53.3415178,-6.2628372,clothes,De La Punc,"William Street South, Dublin",William Street South,Dublin,
12109840007,node,53.3415437,-6.2631052,beauty,Tropical Popical,"William Street South, Dublin",William Street South,Dublin,
12109840008,node,53.341578,-6.2630757,hairdresser,Unknown,,,,
12109840009,node,53.341871,-6.2628659,beauty,Claudine King,"William Street South, Dublin",William Street South,Dublin,
12109840010,node,53.3418427,-6.2628828,hairdresser,Unknown,"William Street South, Dublin",William Street South,Dublin,
12109840013,node,53.3420116,-6.2624539,books,City Assembly House Bookshop,"William Street South, Dublin",William Street South,Dublin,
12109840015,node,53.3418545,-6.2625831,hairdresser,Dylan Bradshaw,"56, William Street South, Dublin",William Street South,Dublin,
12109840020,node,53.3402289,-6.2612742,party,Fun Place,"King Street South, Dublin",King Street South,Dublin,
12110595342,node,53.7252397,-6.8793523,beauty,Beauty & Hair,,,,
12112448449,node,53.3347239,-6.3470314,furniture,Kian Furniture,"Unit B, Kylemore factory Estate,, Kylemore Road, Ballyfermot, Dublin 10, D10 NV96",Kylemore Road,"Ballyfermot, Dublin 10",D10 NV96
12116815200,node,53.0359304,-7.2899569,car_repair,JL Bradshaw,,,,
12116828262,node,53.0358088,-7.290481,florist,Floral Essence,,,,
12116954217,node,54.1640632,-6.3173966,furniture,Paul Kelly Furniture,,,,
12118467334,node,54.0150792,-6.3206027,convenience,Londis,,,,
12118488808,node,53.9943509,-6.2187376,convenience,Costcutter,,,,
12118593183,node,54.0200041,-6.1425002,car_repair,PM Auto Repair,,,,
12118620415,node,54.0119801,-6.141611,farm,Muchgrange Milk Farm Shop,,,,
12119159599,node,54.0158562,-6.3095695,convenience,Unknown,,,,
12121979077,node,54.2576031,-5.8439418,beauty,Unknown,,,,
12124309751,node,53.5959413,-9.9752527,hardware,Unknown,,,,
12127568259,node,55.0627294,-8.3005703,fireplace,FLAME - Electric Fireplaces,"Bunbeg, F92 VO7D",,Bunbeg,F92 VO7D
12127889918,node,53.2774331,-9.0468763,tattoo,Art Tattoo,"65, Bohermore, Galway, H91 XY9Y",Bohermore,Galway,H91 XY9Y
12132280970,node,55.2960799,-7.2620671,hairdresser,Kathy's Hair Salon,,,,
12134692650,node,53.5602081,-9.8919323,ticket,Kylemore Abbey Tickets,,,,
12134726947,node,53.5527343,-9.9466527,books,Books at One,"5, Ellis Workshops, Letterfrack, H91 N8PK",Ellis Workshops,Letterfrack,H91 N8PK
12134726948,node,53.5530064,-9.9464807,art,Studio One,,,,
12135676060,node,53.931754,-6.4167976,convenience,Unknown,,,,
12139768792,node,53.1314892,-9.7575072,gift,Lia Árann - Craft Shop,,,,
12139768793,node,53.1313822,-9.7575137,clothes,An Túirne - Aran Islands Sweaters,,,,
12140823347,node,54.3278928,-5.7164683,alcohol,Unknown,,,,
12140823348,node,54.32786,-5.7165327,sports,Unknown,,,,
12140823349,node,54.3280266,-5.7162416,travel_agency,Unknown,,,,
12140823350,node,54.3281173,-5.7161196,hairdresser,Unknown,,,,
12140823351,node,54.3277701,-5.7163328,hairdresser,Unknown,,,,
12140823352,node,54.3276183,-5.7173977,chemist,Boots,,,,
12140823353,node,54.3275878,-5.7174902,gift,Card Factory,,,,
12141862698,node,53.373024,-6.2220186,locksmith,Dublin Key & Hardware,"115b, Malahide Road, D03 Y027",Malahide Road,,D03 Y027
12141864393,node,53.3727272,-6.2222803,vacant,Unknown,,,,
12141900980,node,53.3730531,-6.2220013,sports,JC Tennis,"115a, Malahide Road",Malahide Road,,
12141900981,node,53.3726197,-6.222377,vacant,Unknown,,,,
12141922213,node,53.3726294,-6.2224104,hairdresser,Sofia Borza Hair Studio,"99, Malahide Road, Dublin, D03 DY27",Malahide Road,Dublin,D03 DY27
12142078885,node,54.3704558,-5.5567457,chemist,Strangford Pharmacy,"7, Downpatrick Road, Strangford",Downpatrick Road,Strangford,
12142216043,node,54.3696546,-5.5571668,alcohol,Unknown,,,,
12144126816,node,53.3512065,-6.2521863,supermarket,Eurasia Supermarket,35 Talbot Street,35 Talbot Street,,
12153090238,node,54.2614065,-5.9255043,car_parts,The Parts Centre,,,,
12153765629,node,53.2754179,-9.0462987,hairdresser,Turkish Barber,"41, Forster Street",Forster Street,,
12154030439,node,53.2761244,-9.0461877,musical_instrument,It Music,"Forster Court, Galway",Forster Court,Galway,
12155288007,node,54.2648264,-8.4700964,car_repair,Philip's Garage,,,,
12156133519,node,53.2860485,-9.035127,interior_decoration,Panfili,Galway,,Galway,
12158304003,node,55.002122,-6.5025719,convenience,Nearby,,,,
12160296549,node,55.1417119,-6.6629211,rental,Coleraine Castles,"57, Maple Drive, Coleraine, BT52 1QY",Maple Drive,Coleraine,BT52 1QY
12161648448,node,54.1950467,-6.1436592,butcher,Unknown,,,,
12161648449,node,54.1950355,-6.1437238,hairdresser,Unknown,,,,
12161658943,node,54.1952507,-6.1436233,hairdresser,Unknown,,,,
12161658973,node,54.1956304,-6.1430041,kitchen,Unknown,,,,
12161658975,node,54.1954106,-6.1426863,hairdresser,Unknown,,,,
12161713561,node,53.3447701,-6.2518317,bakery,Bread 41 Lab,"Pearse Street, Dublin",Pearse Street,Dublin,
12161713562,node,53.344783,-6.2519617,travel_agency,Croatia Tours,"Pearse Street, Dublin",Pearse Street,Dublin,
12161713564,node,53.3449193,-6.2526223,travel_agency,The School Tour Company,"35, Pearse Street, Dublin",Pearse Street,Dublin,
12161713565,node,53.344936,-6.2527104,houseware,Sweeney O'Rourke Ltd.,"34, Pearse Street, Dublin",Pearse Street,Dublin,
12161713572,node,53.345744,-6.2553383,hairdresser,Great Barbers,"Tara Street, Dublin",Tara Street,Dublin,
12161713574,node,53.3455953,-6.2553409,beauty,Perola Padilha,"Tara Street, Dublin",Tara Street,Dublin,
12161713575,node,53.3456485,-6.2553396,yes,Unknown,"Tara Street, Dublin",Tara Street,Dublin,
12162035654,node,53.3483647,-6.3915321,furniture,JYSK,,,,
12162519472,node,55.0024065,-6.5017945,car_repair,Unknown,,,,
12162544015,node,55.1194657,-6.6821662,variety_store,Pound Stop,,,,
12165471597,node,53.345191,-6.2687037,tattoo,Sanctorum,"Essex Quay, Dublin",Essex Quay,Dublin,
12165471599,node,53.3451073,-6.2763238,lighting,Hicken Lighting,"Bridge Street Lower, Dublin",Bridge Street Lower,Dublin,
12165841410,node,53.3433833,-6.2757926,paint,Farrow & Ball,"Cornmarket, Dublin",Cornmarket,Dublin,
12166081228,node,53.2717181,-9.0493385,convenience,Costcutter,"Bóthar na Long, Galway, H91 AK1V",Bóthar na Long,Galway,H91 AK1V
12167965954,node,53.3430071,-6.2593346,yes,Unknown,"3, Grafton Street, Dublin",Grafton Street,Dublin,
12167965957,node,53.3430431,-6.2592891,beauty,Fade,"Grafton Street, Dublin",Grafton Street,Dublin,
12169917756,node,54.5966599,-5.9334488,clothes,Unknown,,,,
12169917757,node,54.5980866,-5.9329054,beauty,Nails Belfast,,,,
12169917758,node,54.5981012,-5.9328317,toys,Tigeroo Toys,,,,
12170113690,node,53.5414155,-9.2867321,convenience,Unknown,,,,
12170113691,node,53.541274,-9.2866422,gift,Unknown,,,,
12170113692,node,53.5412081,-9.2865336,hairdresser,Unknown,,,,
12170133479,node,53.696278,-6.2486676,supermarket,Lidl,,,,
12173614320,node,53.5152674,-8.8550145,optician,Specsavers,Tuam,,Tuam,
12176775400,node,53.3424626,-6.2790044,hairdresser,Claude Barber Shop,,,,
12176785717,node,54.4052634,-6.1653578,agrarian,UPU Industries,,,,
12176785718,node,54.4048154,-6.1648185,hardware,JP Corry,,,,
12176869746,node,53.3416088,-6.2785791,clothes,Favorite,,,,
12176894243,node,53.3406636,-6.278405,butcher,Darren & Dave's Fish and Poultry,,,,
12176926488,node,53.3418319,-6.2786795,clothes,Leia Clothing,,,,
12176994739,node,53.3402785,-6.2626747,computer,The Laptop Shop,Dublin,,Dublin,
12177020784,node,54.6427129,-5.9363632,hairdresser,Unknown,,,,
12177126467,node,54.5910296,-5.9367793,convenience,Unknown,,,,
12177234560,node,54.2704396,-8.4729609,pasta,Pasta Fresca,"3, Castle Street",Castle Street,,
12178044189,node,54.5948407,-5.9394529,convenience,M&S Food,,,,
12178044195,node,54.5946397,-5.9397168,ticket,Customer Support,,,,
12178207880,node,53.3378209,-6.5381284,hairdresser,Unknown,"Dublin Road, Celbridge",Dublin Road,Celbridge,
12179178426,node,53.1332491,-6.0924022,supermarket,Centra,A63 W953,,,A63 W953
12179178429,node,53.1333701,-6.0915424,butcher,A. Farrelly,,,,
12180534994,node,54.2151603,-5.8896104,sewing,Wool Shop,,,,
12180558102,node,54.2147745,-5.8887334,bookmaker,Toals,,,,
12180558103,node,54.2147431,-5.888618,yes,Home Instead Care Agecy,,,,
12180558106,node,54.2145408,-5.888449,tattoo,Kingdom Tattoo Collective,"5-7, Main Street, Newcastle, BT33 0AD",Main Street,Newcastle,BT33 0AD
12180560620,node,54.2144428,-5.8884732,hairdresser,No. 9 Hair and Beauty,"9, Main Street, Newcastle",Main Street,Newcastle,
12180560621,node,54.2144192,-5.8884987,pastry,Rhiannon's Cakes and Bakes,,,,
12180560624,node,54.2144286,-5.8881044,clothes,Vintage etc.,,,,
12180560625,node,54.2143345,-5.888154,clothes,Pine Chair Clothes,,,,
12180560626,node,54.2142663,-5.8882143,hairdresser,Headlines,,,,
12180560631,node,54.214071,-5.8883538,funeral_directors,Stephen Morgan Funeral Director,,,,
12180560632,node,54.2140365,-5.8883659,religion,Parish Shop,,,,
12180560633,node,54.213991,-5.88839,beauty,Bonnie Aesthetics Tanning and Beauty,,,,
12180560634,node,54.2138946,-5.8884128,charity,Concern,,,,
12180560635,node,54.2138499,-5.8884303,hairdresser,Zenith,,,,
12180560636,node,54.2138091,-5.8884571,butcher,Smalls,,,,
12180560637,node,54.2137652,-5.8884839,bakery,Cookie Jar,,,,
12180560638,node,54.213726,-5.8885121,dry_cleaning,Cryral Clean,,,,
12180560640,node,54.2136358,-5.888551,jewelry,HR Law,,,,
12180560641,node,54.2135997,-5.888563,yes,Unknown,,,,
12180577363,node,54.2137989,-5.8889989,outdoor,Trespass,,,,
12180577364,node,54.2137393,-5.8890271,yes,Unknown,,,,
12180577365,node,54.2134648,-5.888618,seafood,Fish and Farm,,,,
12180577367,node,54.2132452,-5.8887401,yes,Unknown,,,,
12180577368,node,54.2131621,-5.8887508,outdoor,Regatta Great Outdoors,,,,
12180577370,node,54.213079,-5.8888085,department_store,Wadsworth,,,,
12180577371,node,54.212937,-5.8888903,chemist,Unknown,,,,
12180577373,node,54.2131676,-5.8892296,clothes,Way Out Kidz Clothing,,,,
12180577375,node,54.213021,-5.8893073,variety_store,Poundland,,,,
12180577377,node,54.2129229,-5.8893476,clothes,Salt and Rock,,,,
12180577380,node,54.2127935,-5.8894321,yes,Unknown,,,,
12180577384,node,54.2127018,-5.8894763,craft,Scott Paints,,,,
12180577385,node,54.2124469,-5.8891451,charity,YMCA,,,,
12180577386,node,54.2122594,-5.8892725,electrical,Gadget Exchange,,,,
12180577387,node,54.2122171,-5.8893033,e-cigarette,Mourne Vapes,,,,
12180577388,node,54.2121151,-5.8897673,yes,Bear Necessities,,,,
12180577389,node,54.2120767,-5.8897781,jewelry,Unknown,,,,
12180577390,node,54.212043,-5.8897969,clothes,Pretty Woman,,,,
12180577392,node,54.211941,-5.8894656,alcohol,Quinn's,,,,
12180577393,node,54.2120077,-5.8898129,furniture,Maguires,,,,
12180577394,node,54.211974,-5.889825,yes,Unknown,,,,
12180577395,node,54.211934,-5.8898398,hardware,Tool Centre,,,,
12180577397,node,54.2118603,-5.8894924,charity,Vincents,,,,
12180577399,node,54.2117426,-5.8895501,clothes,Binghams,,,,
12180577400,node,54.2116595,-5.8895903,yes,Unknown,,,,
12180600802,node,54.2118854,-5.889872,beauty,Freedom Cosmetics,,,,
12180600803,node,54.2118336,-5.889884,yes,Roomstyle,,,,
12180600804,node,54.2117999,-5.8899122,yes,Sea Spar,,,,
12180600805,node,54.2117607,-5.8899269,beauty,TMR Tanning Salon,,,,
12180607512,node,54.211156,-5.8902233,confectionery,Tip Top,,,,
12180607515,node,54.2108713,-5.8904325,optician,McGloin,,,,
12180607518,node,54.2110399,-5.8899122,yes,Serenity,,,,
12180722189,node,53.2875381,-6.192992,beauty,Newderm,"16, Stillorgan Park Avenue",Stillorgan Park Avenue,,
12180925780,node,54.2093892,-5.8913644,hairdresser,Central Hair Studio,,,,
12180925783,node,54.2092371,-5.8914342,books,Beulah Religious Books,,,,
12180925784,node,54.2092245,-5.8914771,beauty,The Studio,,,,
12180925794,node,54.2089665,-5.8915643,hairdresser,Deja vu Hair Company,,,,
12180933127,node,54.207899,-5.8921436,bookmaker,Toals,,,,
12180935175,node,54.2072582,-5.8925755,art,Art Gallery and Picture Framining,"83, Main Street, Newcastle",Main Street,Newcastle,
12180935176,node,54.2072198,-5.8925956,art,The Clay Project,"85, Main Street, Newcastle",Main Street,Newcastle,
12180935178,node,54.207099,-5.8926828,sports,Marine Sports,,,,
12180950880,node,54.207117,-5.8927686,beauty,Beauty Haven,,,,
12186149176,node,53.2912248,-6.2008344,copyshop,Print It Now,"Old Dublin Road, A94 VX74",Old Dublin Road,,A94 VX74
12190200705,node,54.0000769,-6.4188214,convenience,Mace,,,,
12192575640,node,54.4730031,-7.6315597,beauty,Unknown,,,,
12193318312,node,53.6455541,-6.6985675,hardware,Screwfix,,,,
